            0		1008.199996156
          0.6		1022.543677687
          1.2		1022.543677687
          1.8		1022.543677687
          2.4		1022.543677687
            3		1022.543677687
          3.6		1022.543677687
          4.2		1036.536539613
          4.8		1036.536539613
          5.4		1036.536539613
            6		1036.536539613
          6.6		1050.728932067
          7.2		1050.728932067
          7.8		1050.728932067
          8.4		1050.728932067
            9		1050.728932067
          9.6		1050.728932067
         10.2		1050.728932067
         10.8		1064.593330293
         11.4		1079.459875372
           12		1079.459875372
         12.6		1092.756559248
         13.2		1092.756559248
         13.8		1092.756559248
         14.4		1092.756559248
           15		1092.756559248
         15.6		1106.709268582
         16.2		1121.260111512
         16.8		1121.260111512
         17.4		1149.841436821
           18		1149.841436821
         18.6		1164.570594742
         19.2		1164.570594742
         19.8		1164.570594742
         20.4		1177.886208999
           21		1177.886208999
         21.6		1177.886208999
         22.2		1177.886208999
         22.8		1192.144028862
         23.4		1192.144028862
           24		1192.144028862
         24.6		1192.144028862
         25.2		1192.144028862
         25.8		1192.144028862
         26.4		1205.908363154
           27		1205.908363154
         27.6		1205.908363154
         28.2		1219.864284913
         28.8		1219.864284913
         29.4		1219.864284913
           30		1233.653061667
         30.6		1233.653061667
         31.2		1233.653061667
         31.8		1247.596028526
         32.4		1247.596028526
           33		1247.596028526
         33.6		1247.596028526
         34.2		1262.22430599
         34.8		1277.087976103
         35.4		1291.414429957
           36		1291.414429957
         36.6		1305.439500685
         37.2		1305.439500685
         37.8		1305.439500685
         38.4		1305.439500685
           39		1305.439500685
         39.6		1305.439500685
         40.2		1305.439500685
         40.8		1305.439500685
         41.4		1305.439500685
           42		1334.660294057
         42.6		1334.660294057
         43.2		1334.660294057
         43.8		1334.660294057
         44.4		1334.660294057
           45		1334.660294057
         45.6		1348.245327626
         46.2		1348.245327626
         46.8		1348.245327626
         47.4		1348.245327626
           48		1348.245327626
         48.6		1348.245327626
         49.2		1361.837390861
         49.8		1361.837390861
         50.4		1361.837390861
           51		1361.837390861
         51.6		1361.837390861
         52.2		1361.837390861
         52.8		1376.615288361
         53.4		1376.615288361
           54		1376.615288361
         54.6		1376.615288361
         55.2		1391.333020331
         55.8		1391.333020331
         56.4		1391.333020331
           57		1391.333020331
         57.6		1391.333020331
         58.2		1391.333020331
         58.8		1391.333020331
         59.4		1418.941479476
           60		1418.941479476
         60.6		1446.980854576
         61.2		1446.980854576
         61.8		1446.980854576
         62.4		1446.980854576
           63		1446.980854576
         63.6		1446.980854576
         64.2		1446.980854576
         64.8		1446.980854576
         65.4		1446.980854576
           66		1446.980854576
         66.6		1446.980854576
         67.2		1446.980854576
         67.8		1446.980854576
         68.4		1446.980854576
           69		1460.562961148
         69.6		1460.562961148
         70.2		1460.562961148
         70.8		1460.562961148
         71.4		1446.219279618
           72		1446.219279618
         72.6		1446.219279618
         73.2		1473.53741536
         73.8		1473.53741536
         74.4		1473.53741536
           75		1474.354116451
         75.6		1488.63213484
         76.2		1488.63213484
         76.8		1474.151257958
         77.4		1474.151257958
           78		1475.284708767
         78.6		1460.418163689
         79.2		1446.225771235
         79.8		1446.225771235
         80.4		1446.225771235
           81		1431.599777489
         81.6		1416.839627016
         82.2		1416.839627016
         82.8		1403.381353057
         83.4		1388.857797441
           84		1388.857797441
         84.6		1388.857797441
         85.2		1359.57779659
         85.8		1358.945411048
         86.4		 1330.5942177
           87		 1330.5942177
         87.6		1332.232087373
         88.2		1332.232087373
         88.8		1346.761830244
         89.4		1333.26140964
           90		1319.612326805
         90.6		1319.612326805
         91.2		1305.399242467
         91.8		1290.75439075
         92.4		1290.389836592
           93		1290.389836592
         93.6		1290.389836592
         94.2		1276.779925225
         94.8		1263.195061733
         95.4		1263.195061733
           96		1263.127295919
         96.6		1249.005552382
         97.2		1234.74773252
         97.8		1234.765891693
         98.4		1191.218085162
           99		1177.45375087
         99.6		1136.187172412
        100.2		1136.187172412
        100.8		1136.187172412
        101.4		1108.071384792
          102		1094.282608038
        102.6		1079.389327053
        103.2		1079.389327053
        103.8		1080.35616768
        104.4		1080.35616768
          105		1067.229046486
        105.6		1038.665827272
        106.2		1038.141344121
        106.8		1038.141344121
        107.4		1024.116273393
          108		1024.116273393
        108.6		1010.160351633
        109.2		1024.065503325
        109.8		1038.018672635
        110.4		1038.018672635
          111		1023.287603006
        111.6		1023.287603006
        112.2		1023.287603006
        112.8		1036.799734101
        113.4		1023.484119844
          114		1008.70106094
        114.6		994.9125834396
        115.2		980.1346859392
        115.8		966.1917190809
        116.4		979.7079424261
          117		979.7079424261
        117.6		993.9257081453
        118.2		993.9257081453
        118.8		979.0782525237
        119.4		979.3478743962
          120		980.161852561
        120.6		965.5649724941
        121.2		979.2656928512
        121.8		979.2656928512
        122.4		964.4254363437
          123		964.4254363437
        123.6		964.4254363437
        124.2		990.8792252624
        124.8		1004.083691794
        125.4		1004.083691794
          126		1004.946764634
        126.6		1019.916453888
        127.2		1005.198721919
        127.8		990.6841583372
        128.4		1004.172983809
          129		989.3239047845
        129.6		975.5191472347
        130.2		975.5191472347
        130.8		973.8813573419
        131.4		973.8813573419
          132		905.471834996
        132.6		905.5887363947
        133.2		878.4984778312
        133.8		905.175908859
        134.4		905.175908859
          135		918.521353124
        135.6		933.2681807607
        136.2		933.2681807607
        136.8		947.4005097493
        137.4		946.7129221012
          138		919.0916880486
        138.6		919.0916880486
        139.2		919.0916880486
        139.8		919.0916880486
        140.4		918.9728690623
          141		904.3366138392
        141.6		890.6486949495
        142.2		888.8302456563
        142.8		874.7760957432
        143.4		888.1100049587
          144		873.3004419423
        144.6		871.5547527329
        145.2		828.8426053127
        145.8		843.3360659714
        146.4		829.3979659599
          147		829.1788233599
        147.6		829.1788233599
        148.2		814.939630392
        148.8		800.7472477326
        149.4		800.7472477326
          150		786.9988460559
        150.6		787.2880085922
        151.2		773.692142139
        151.8		759.8671769457
        152.4		746.2850703738
          153		759.5045357535
        153.6		730.0918142298
        154.2		730.0918142298
        154.8		729.8662000759
        155.4		728.1019169079
          156		714.902798315
        156.6		729.1972130789
        157.2		729.1972130789
        157.8		742.3829298813
        158.4		742.3829298813
          159		728.9389987969
        159.6		743.7650521518
        160.2		729.4003186097
        160.8		714.9007768449
        161.4		714.9007768449
          162		744.8393062627
        162.6		730.2519925839
        163.2		730.2519925839
        163.8		730.2519925839
        164.4		716.9316687914
          165		703.9208516948
        165.6		718.7876917398
        166.2		732.7805536658
        166.8		761.9663793607
        167.4		761.9663793607
          168		761.9663793607
        168.6		761.9663793607
        169.2		748.0509758862
        169.8		734.5364449218
        170.4		721.2532398111
          171		721.4218039109
        171.6		706.6992738879
        172.2		693.4703558253
        172.8		707.814037356
        173.4		707.814037356
          174		722.5720562286
        174.6		737.0479332395
        175.2		766.5372416328
        175.8		766.5372416328
        176.4		766.5372416328
          177		767.7409643022
        177.6		767.7409643022
        178.2		781.6053625288
        178.8		767.8033918258
        179.4		753.8502225158
          180		753.8502225158
        180.6		767.9858846874
        181.2		795.138551252
        181.8		809.6621068677
        182.4		809.7177010364
          183		851.0203717742
        183.6		851.0203717742
        184.2		851.0203717742
        184.8		837.1152200825
        185.4		865.1474981015
          186		865.1474981015
        186.6		878.4074500768
        187.2		878.4074500768
        187.8		892.4426906996
        188.4		892.4426906996
          189		892.4426906996
        189.6		907.5544717594
        190.2		936.3022090426
        190.8		964.074181953
        191.4		978.3676056081
          192		965.2811800494
        192.6		979.8320229798
        193.2		1021.909928444
        193.8		1063.116098488
        194.4		1048.146409234
          195		1048.146409234
        195.6		1076.901173876
        196.2		1090.40159448
        196.8		1105.166012284
        197.4		1119.201441727
          198		1132.343481931
        198.6		1148.074089365
        199.2		1147.247166438
        199.8		1189.334718381
        200.4		1202.703963316
          201		1216.242008038
        201.6		1216.242008038
        202.2		1216.242008038
        202.8		1229.570211905
        203.4		1214.823384268
          204		1187.202229808
        204.6		1216.658038938
        205.2		1246.209909312
        205.8		1260.253036072
        206.4		1260.696368561
          207		1260.696368561
        207.6		1247.556858008
        208.2		1303.453843815
        208.8		1317.07774476
        209.4		1316.900371124
          210		1330.688848625
        210.6		1344.713919353
        211.2		1344.713919353
        211.8		1372.591827961
        212.4		1372.591827961
          213		1386.964077816
        213.6		1400.572668116
        214.2		 1402.4006595
        214.8		 1402.4006595
        215.4		1416.711395713
          216		1446.235835899
        216.6		1461.018894803
        217.2		1434.496268075
        217.8		1447.93454019
        218.4		1434.275256033
          219		1434.275256033
        219.6		1448.903533498
        220.2		1448.903533498
        220.8		1422.417988793
        221.4		1409.154584503
          222		1437.121361335
        222.6		1437.121361335
        223.2		1437.121361335
        223.8		1437.121361335
        224.4		1451.718241402
          225		1422.398727389
        225.6		1422.566776401
        226.2		1422.566776401
        226.8		1422.520750446
        227.4		1422.280485595
          228		1435.865519164
        228.6		1450.088341034
        229.2		1464.472493918
        229.8		1464.472493918
        230.4		1466.201678394
          231		1479.430475878
        231.6		1493.385198723
        232.2		1478.512500334
        232.8		1507.090746873
        233.4		1520.895504423
          234		1536.110347174
        234.6		1536.110347174
        235.2		1550.637874835
        235.8		1550.637874835
        236.4		1594.020521037
          237		1608.338813136
        237.6		1564.483513167
        238.2		1564.483513167
        238.8		1578.549205147
        239.4		1578.207004464
          240		1605.991450359
        240.6		1576.918172581
        241.2		 1591.3155986
        241.8		1589.838884442
        242.4		1576.653167639
          243		1575.545341216
        243.6		1561.201659685
        244.2		1574.552485897
        244.8		1533.304570769
        245.4		1533.304570769
          246		1547.242670781
        246.6		1547.242670781
        247.2		1547.242670781
        247.8		1532.719115165
        248.4		1519.084775124
          249		1548.506783125
        249.6		1577.114413144
        250.2		1606.446037239
        250.8		1648.709350858
        251.4		1648.709350858
          252		1647.610697251
        252.6		1619.060107279
        253.2		 1632.5823591
        253.8		1646.466838113
        254.4		1631.904594855
          255		1631.904594855
        255.6		1631.904594855
        256.2		1631.904594855
        256.8		1617.967411033
        257.4		1603.674370667
          258		1601.428728513
        258.6		1614.861642659
        259.2		1614.449910566
        259.8		1614.449910566
        260.4		1614.449910566
          261		1615.282300051
        261.6		1615.719491047
        262.2		1600.348761594
        262.8		1587.26197217
        263.4		1573.567579564
          264		1559.24112571
        264.6		1559.24112571
        265.2		1544.410684536
        265.8		1544.410684536
        266.4		1531.224643053
          267		1531.224643053
        267.6		1517.038220142
        268.2		1531.760750166
        268.8		1545.68657906
        269.4		1545.68657906
          270		1531.13803207
        270.6		1515.687112653
        271.2		1530.584934301
        271.8		1502.152615187
        272.4		1487.844620384
          273		1474.234709018
        273.6		1474.234709018
        274.2		1502.331724215
        274.8		1459.450487929
        275.4		1432.387325973
          276		1404.852904452
        276.6		1418.367435417
        277.2		1419.770057093
        277.8		1418.275364703
        278.4		1403.903114848
          279		1403.903114848
        279.6		1375.636419329
        280.2		1375.450935141
        280.8		1389.382604685
        281.4		1375.357533957
          282		1375.357533957
        282.6		1347.414396338
        283.2		1320.038282802
        283.8		1320.13288402
        284.4		1291.128521472
          285		1291.128521472
        285.6		1291.128521472
        286.2		1263.803354777
        286.8		1250.533549954
        287.4		1263.913731229
          288		1222.16543468
        288.6		1235.454796937
        289.2		1207.316332411
        289.8		1220.372287396
        290.4		1205.775407329
          291		1205.775407329
        291.6		1177.212188115
        292.2		1177.212188115
        292.8		1163.169061355
        293.4		1148.451329386
          294		1148.451329386
        294.6		1148.451329386
        295.2		1148.209082885
        295.8		1134.77081077
        296.4		1119.772961734
          297		1119.772961734
        297.6		1119.824002348
        298.2		1105.601180478
        298.8		1105.601180478
        299.4		1105.601180478
          300		1118.805647009
        300.6		1105.656636426
        301.2		1105.82984764
        301.8		1091.267193829
        302.4		1091.267193829
          303		1076.89784023
        303.6		1075.066908076
        304.2		1031.576632433
        304.8		1017.663604081
        305.4		1003.136076419
          306		988.4840451691
        306.6		988.4840451691
        307.2		988.4840451691
        307.8		1017.363201794
        308.4		1017.363201794
          309		1003.408478949
        309.6		989.2160962896
        310.2		989.2160962896
        310.8		975.1504043095
        311.4		975.1504043095
          312		948.0093436511
        312.6		962.3037584151
        313.2		932.9717785371
        313.8		918.9449767167
        314.4		905.1426014137
          315		905.1426014137
        315.6		891.8547181533
        316.2		878.6022743907
        316.8		891.7183789563
        317.4		890.6642202719
          318		905.4902736268
        318.6		890.0258484185
        319.2		876.2210908687
        319.8		874.8649361692
        320.4		846.3500242268
          321		846.3500242268
        321.6		873.9829954379
        322.2		831.8329675094
        322.8		831.8329675094
        323.4		817.5625596682
          324		803.1037642682
        324.6		788.8645713003
        325.2		788.8645713003
        325.8		788.7220934507
        326.4		761.6910847121
          327		746.9737320603
        327.6		759.8494908134
        328.2		773.2608584805
        328.8		773.2608584805
        329.4		773.2608584805
          330		773.2608584805
        330.6		786.5242627699
        331.2		773.1420394942
        331.8		787.871197415
        332.4		787.5762134337
          333		787.5762134337
        333.6		787.5762134337
        334.2		802.5191448529
        334.8		789.0918346709
        335.4		789.0918346709
          336		774.8903093817
        336.6		818.461832796
        337.2		831.4951339585
        337.8		833.047508555
        338.4		803.348143283
          339		788.7608296041
        339.6		788.7608296041
        340.2		803.7109396885
        340.8		803.7109396885
        341.4		789.8859744952
          342		789.8859744952
        342.6		776.3038679232
        343.2		791.1675380357
        343.8		819.0648873085
        344.4		817.9919712855
          345		805.2255577013
        345.6		834.4360792769
        346.2		820.9921481926
        346.8		835.4951884893
        347.4		835.4951884893
          348		835.4951884893
        348.6		822.2960698965
        349.2		849.1977935295
        349.8		849.1977935295
        350.4		877.2752551279
          351		891.601708982
        351.6		877.3494587021
        352.2		863.3962893921
        352.8		891.9349359674
        353.4		891.9349359674
          354		906.4108129784
        354.6		906.4108129784
        355.2		905.937417394
        355.8		905.937417394
        356.4		905.937417394
          357		906.7428245264
        357.6		893.7604630933
        358.2		893.7604630933
        358.8		895.2083276115
        359.4		880.9905618923
          360		880.9905618923
        360.6		895.1262240639
        361.2		909.7710757799
        361.8		938.9443143978
        362.4		951.8606765055
          363		966.1982525826
        363.6		995.1000297461
        364.2		995.1000297461
        364.8		1023.061821295
        365.4		1024.207239193
          366		1024.207239193
        366.6		1053.019655849
        367.2		1067.850097023
        367.8		1082.294633894
        368.4		1082.294633894
          369		1069.006669897
        369.6		1054.036980642
        370.2		1083.136370562
        370.8		1111.587779133
        371.4		1138.88078621
          372		1138.88078621
        372.6		1152.490697577
        373.2		1124.851037547
        373.8		1124.851037547
        374.4		1124.851037547
          375		1124.046912426
        375.6		1124.802581656
        376.2		1124.802581656
        376.8		1111.313756185
        377.4		1097.96831192
          378		1112.028110358
        378.6		1139.833740373
        379.2		1139.833740373
        379.8		1154.144476586
        380.4		1167.64489719
          381		1167.64489719
        381.6		1167.64489719
        382.2		1209.070068169
        382.8		1194.244014814
        383.4		1237.026232255
          384		1251.075622285
        384.6		1278.889469767
        385.2		1292.258714702
        385.8		1305.555398578
        386.4		1334.10410274
          387		1348.582021505
        387.6		1363.299753474
        388.2		1363.299753474
        388.8		1363.299753474
